timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9
0,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,16080.8,36995.3,17565.6,3754.5,1913.8,3746.4,2838.8,7924.1,19,40.6,13867,21816,15246.4,4809,7038.9,6319.5,16251.7,23320.8,78.5,12442.1
1,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,18214.8,41863.5,17068.7,3754.5,1913.8,3746.4,2838.8,7924.1,19,40.6,13867,24948.9,15246.4,4809,7038.9,6425,16146.6,23320.8,78.5,12442.1
2,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,9524.6,41650.3,15816.6,2812.5,1913.8,3746.4,2838.8,7924.1,19,40.6,13738.9,26504.7,13046.4,3874.4,7250.5,6319.5,16041.5,23320.8,78.5,12442.1
3,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,5195.5,44173.6,13636.6,2617.3,2740.9,3856.2,2838.8,7924.1,19,40.6,17602.3,27200.5,14089.5,3874.4,7144.7,6319.5,15936.4,23320.8,78.5,12442.1
4,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,5195.5,32693.1,14375,2726.3,2740.9,3856.2,2838.8,7924.1,19,40.6,17602.3,24126.6,13982.9,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
5,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,4979.5,34819.2,14592.6,2726.3,2740.9,3856,2838.8,7924.1,19,40.6,17602.3,27238.4,14196.1,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
6,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,4785.5,39074.4,14375,2726.3,2740.9,2685,2838.8,7924.1,19,40.6,17602.3,24126.6,13982.9,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
7,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,5071.5,37006.1,14275.8,2726.3,2740.9,3856,2838.8,7924.1,19,40.6,17602.3,27467.3,13982.9,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
8,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,1664.5,34963.3,14493.4,2726.3,2740.9,3856,2838.8,7924.1,19,40.6,17602.3,27253.3,14196.1,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
9,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,1979.6,39106.3,14493.4,2617.3,2850.3,3856,2838.8,7924.1,19,40.6,17602.3,27354.3,14089.5,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
10,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,962.9,34949,14493.4,2617.3,2850.3,3746.2,2949,7924.1,19,40.6,18636.8,27461.3,13982.9,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
11,0.272,0.271,0.27,0.269,0.268,0.267,0.266,0.265,0.264,0.259,0.273,0.274,0.275,0.276,0.277,0.278,0.279,0.28,0.281,0.282,1390.3,39451.7,14493.4,2617.3,2850.3,3746.2,2949,7924.1,19,40.6,18636.8,24019.6,14089.5,3874.4,7038.9,6319.5,15936.4,23328.8,78.5,12442.1
