timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9
0,0.1142,0.11416,0.11413,0.11412,0.1141,0.11409,0.11408,0.11405,0.11404,0.11403,0.11432,0.11433,0.11436,0.11439,0.1144,0.11442,0.11443,0.11444,0.11448,0.11449,49,1836,505,1558,2014,4535,13686,592,155,505,319,358,1554,1069,1381,505,574,14945,49,505
1,0.11446,0.11445,0.1144,0.11438,0.11436,0.11435,0.11434,0.11433,0.11432,0.11429,0.11456,0.1146,0.11463,0.11464,0.11465,0.11467,0.11468,0.1147,0.11472,0.11473,5720,13132,854,505,155,4425,13132,505,49,505,49,48,505,1533,505,505,1564,1075,1564,2869
2,0.11421,0.1142,0.11418,0.11415,0.11413,0.11412,0.1141,0.11408,0.11406,0.11405,0.11432,0.11436,0.11437,0.11439,0.1144,0.11442,0.11443,0.11444,0.11447,0.11448,1521,1985,1514,505,5258,13132,131,554,106,505,49,49,505,1633,2918,14391,505,49,505,49
3,0.11381,0.1138,0.11377,0.11376,0.11375,0.11373,0.11372,0.11371,0.1137,0.11369,0.11391,0.11392,0.11397,0.11398,0.11399,0.114,0.11401,0.11402,0.11404,0.11406,1980,49,2428,49,505,5899,13181,505,98,505,1796,237,2050,553,505,1369,1489,14896,554,57
4,0.11441,0.11438,0.11437,0.11436,0.11433,0.11432,0.11431,0.1143,0.11429,0.11428,0.11447,0.11448,0.11451,0.11452,0.11454,0.11456,0.11457,0.11459,0.1146,0.11463,153,1657,1556,4446,505,49,505,4145,13132,505,505,49,1657,825,2184,554,1679,505,48,2162
5,0.11388,0.11385,0.11384,0.11381,0.1138,0.11379,0.11378,0.11377,0.11376,0.11375,0.11394,0.11395,0.11396,0.11397,0.11398,0.114,0.11403,0.11404,0.11406,0.11407,49,1560,49,2966,4495,14896,3920,13132,554,168,898,505,1600,262,681,1527,1850,866,2852,505
6,0.11401,0.114,0.11399,0.11398,0.11396,0.11395,0.11394,0.11392,0.11391,0.1139,0.11411,0.11413,0.11415,0.11416,0.11419,0.1142,0.11421,0.11424,0.11428,0.11432,806,49,505,1405,554,1858,505,5371,13132,2395,2062,672,2061,49,505,49,1059,554,49,49
7,0.11453,0.1145,0.11448,0.11445,0.11443,0.11442,0.1144,0.11439,0.11438,0.11436,0.1146,0.11463,0.11464,0.11465,0.11467,0.11468,0.1147,0.11472,0.11473,0.11476,724,2012,2173,1888,505,1888,505,2509,2342,3318,553,3023,2566,505,505,1591,1052,48,2086,16814
8,0.11424,0.11422,0.11421,0.1142,0.11419,0.11416,0.11415,0.11413,0.11412,0.11411,0.11429,0.1143,0.11433,0.11434,0.11435,0.11436,0.11438,0.11439,0.1144,0.11442,926,505,1319,177108,505,49,505,505,49,13637,1027,505,2850,1562,505,1553,505,2380,554,505
9,0.11393,0.11392,0.1139,0.11388,0.11386,0.11384,0.11383,0.11381,0.1138,0.11379,0.114,0.11403,0.11404,0.11405,0.11406,0.11407,0.11408,0.11409,0.11411,0.11412,1244,1250,505,2035,1246,1512,13637,2724,49,1984,3049,564,49,1882,1463,505,2403,505,1993,49
10,0.11328,0.11327,0.11325,0.11324,0.11323,0.11321,0.1132,0.11319,0.11317,0.11316,0.11334,0.11335,0.11337,0.1134,0.11341,0.11342,0.11344,0.11345,0.11346,0.11348,926,1478,2050,49,1989,2139,14440,505,505,49,529,645,1897,1521,505,1234,2173,1340,505,2643
11,0.11297,0.11296,0.11295,0.11293,0.11292,0.11291,0.11289,0.11288,0.11287,0.11285,0.11305,0.11306,0.11308,0.1131,0.11312,0.11313,0.11316,0.11317,0.11318,0.1132,1771,1254,505,1870,1622,505,2067,13181,505,2067,952,1263,1617,2073,1617,505,1943,570,505,49
