timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9
0,29.94,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.85,29.95,29.96,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,64.668,55.831,227.779,301.739,100.988,407.242,321.89,113.981,309.82,286.361,3.375,25.447,54.247,294.231,253.754,261.562,144.84,271.137,259.138,278.968
1,30,29.99,29.98,29.97,29.96,29.95,29.94,29.93,29.92,29.91,30.01,30.02,30.03,30.04,30.05,30.06,30.07,30.08,30.09,30.1,82.539,367.461,4434.869,274.498,144.308,533.801,336.727,393.649,357.888,280.182,171.762,4.062,54.805,277.789,352.891,13.332,470.954,123.351,6.7,615.447
2,29.98,29.97,29.96,29.95,29.94,29.93,29.92,29.91,29.9,29.89,29.99,30,30.01,30.02,30.03,30.04,30.05,30.06,30.07,30.08,4183.694,4.061,133.389,534.596,257.952,163.517,963.401,726.59,3.877,796.035,468.569,362.79,68.653,4.66,23.257,286.783,548.469,303.906,298.713,123.351
3,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.85,29.84,29.95,29.96,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,12.121,90.14,364.491,212.49,265.315,365.451,477.711,362.095,800.789,672.594,36.548,122.75,225.467,333.79,265.613,173.633,254.756,271.485,609.751,340.42
4,29.94,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.85,29.96,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,30.05,280.57,157.895,363.176,386.164,159.677,314.848,561.007,370.778,603.222,607.259,85.482,253.053,22.011,46.209,170.256,558.482,253.754,414.173,295.427,253.754
5,29.95,29.94,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.96,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,30.05,109.299,60.051,37.129,166.378,483.727,486.521,340.808,756.11,385.904,588.101,32.335,191.964,164.19,296.308,170.275,363.502,449.332,114.145,595.455,253.754
6,29.95,29.94,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,30.05,30.06,25.147,31.414,123.488,379.707,383.747,486.521,260.475,257.952,387.033,346.976,200.699,90.427,46.558,130.418,270.313,265.518,47.307,295.202,253.754,63.554
7,29.91,29.9,29.89,29.88,29.87,29.86,29.85,29.84,29.83,29.82,29.93,29.94,29.95,29.96,29.97,29.98,29.99,30,30.01,30.02,232.936,476.37,79.724,382.661,98.571,390.262,407.378,376.896,738.753,333.618,31.267,94.022,271.947,262.809,401.979,425.494,256.602,382.935,258.131,253.754
8,29.96,29.95,29.94,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,30.05,30.06,9.317,105.486,106.659,244.002,670.528,523.377,133.748,329.6,274.215,23.924,169.134,147.791,266.544,81.213,258.131,254.352,145.846,295.462,449.332,63.554
9,29.95,29.94,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.96,29.97,29.98,29.99,30,30.01,30.02,30.03,30.04,30.05,0.443,68.353,107.683,327.564,151.266,552.523,429.58,257.952,23.924,311.857,91.798,251.487,336.483,462.122,164.707,258.131,571.279,46.709,277.789,253.754
10,29.91,29.9,29.89,29.88,29.87,29.86,29.85,29.84,29.83,29.82,29.92,29.93,29.94,29.95,29.96,29.97,29.98,29.99,30,30.01,3.236,469.485,130.179,282.637,164.357,508.253,431.034,180.025,755.061,332.505,91.915,22.315,128.035,471.348,272.586,604.968,326.357,256.602,83.967,258.131
11,29.93,29.92,29.91,29.9,29.89,29.88,29.87,29.86,29.85,29.84,29.94,29.95,29.96,29.97,29.98,29.99,30,30.01,30.02,30.03,26.786,464.228,327.284,156.477,329.6,365.073,77.245,295.58,427.844,180.025,5.43,14.4,119.092,373.903,326.955,355.739,365.598,258.131,271.339,49.531
