timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9
0,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,357,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
1,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,350,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
2,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,342,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
3,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,334,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
4,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,316,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
5,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,308,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
6,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,302,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
7,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9977,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,296,2247,628,918,2081,5918,676452,661,555,555,9785,734,724,1914,2225,2457,2025,2233,3661,1313
8,0.9987,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,500,2287,750,628,918,2119,5918,676452,661,555,8864,2734,1724,2589,725,1203,1025,1233,3661,1313
9,0.9987,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,414,2287,750,628,918,2119,5918,676452,661,555,8785,1734,1724,2589,725,1203,1025,1233,3661,1313
10,0.9987,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,404,2287,750,628,918,2119,5918,676452,661,555,8785,1734,1724,2589,725,1203,1025,1233,3661,1313
11,0.9987,0.9986,0.9985,0.9984,0.9983,0.9982,0.9981,0.998,0.9979,0.9978,0.9988,0.9989,0.999,0.9991,0.9992,0.9993,0.9994,0.9995,0.9996,0.9997,398,2287,750,628,918,2119,5918,676452,661,555,8778,1734,1724,2589,725,1203,1025,1233,3661,1313
